sat_id,altitude,velocity,inclination,eccentricity,raan,perigee,anomaly
62947,893.9008840595682,7.407425982566602,1.7311065639198278,0.0110665,1.8387392735610661,3.187882276011187,3.096339756744084
62946,832.2110579522665,7.437544451374522,1.7194791804430416,0.0021848,1.7811626068670252,2.9020898469848713,3.3841969102755094
62945,712.559232422954,7.491327383785043,1.71746507048624,0.0218427,1.8469353397284316,0.23898269848782758,6.056419913455719
62944,812.8616459368028,7.430308669507394,1.7123198398513608,0.010886,1.7647216053132384,5.318746033124803,0.9486894228847857
62943,824.9307088880864,7.453796171965505,1.7211529511957042,0.0077124,1.5563991057951954,3.036869407811629,3.250007270735925
62942,830.4638752532627,7.4859011645844795,1.729172739108618,0.0136404,1.8037332047538157,2.7215372811953102,3.574943944225969
62941,918.0888942690166,7.3877891495837495,1.7253609400222625,0.0079418,1.7870513477632541,3.049512572913076,3.237201790014043
62940,781.5997825829462,7.4724735984968875,1.7246017217976448,0.0061386,1.8322693380239232,0.6444785342621742,5.648108861597906
62939,849.3320808139312,7.428382689819693,1.7250310727936355,0.0005427,1.817528287161579,0.017041394816472634,6.268210382197475
62938,849.9191945949478,7.426061566456319,1.725793781676757,0.0001688,1.8233123083026883,6.219812402039673,0.06540097773073152
62937,849.8930143709731,7.428283420389513,1.7230152175075821,0.0018827,1.8044103925035895,3.5162205962133677,2.767643644045244
62936,904.7434823186196,7.376931724939633,1.7274588257831596,0.0087617,1.82585176236434,2.8887607674873905,3.4009084378633547
62935,714.0931095876857,7.495344736520768,1.7256157580930538,0.0019627,1.8581595521480068,1.0371339827295984,5.251512459679478
62724,38734.99650872947,2.891368669935518,0.08112988494970441,0.1133819,0.6261839930427695,5.175423085609533,0.9148928672491675
62723,34001.1469386215,3.205031869235444,0.09296845326598195,0.0552462,1.330249813297282,5.372540571329773,0.8281726927053253
62722,37426.43885523315,2.9404750420890573,0.18630168034563072,0.0789237,0.5218045771272487,3.056247798496522,3.242978829838144
62718,125932.89328070688,1.9100080445005605,0.6115633698988131,0.96084,6.267021812976867,6.046169594758757,0.00023561944901923448
62575,657.6448891043408,7.52470409957569,0.959683251843098,0.0013051,5.547832714753823,0.22240730658163743,6.063094052515345
62376,367.55461721065683,7.68962357417579,0.9011501447189643,0.0008539,2.5259609212045815,5.294855966323506,0.9886417547921881
62373,526.8344824073885,7.59437924427798,0.9245550099882083,0.0013284,6.061490094932762,1.7950868436394358,4.492426880085096
62372,498.64709971274334,7.616084588883927,0.9247766668032115,0.0010123,6.028894325822517,2.04012234397318,4.246609472246459
62371,525.4357797726464,7.594825256438741,0.9246562390848239,0.001413,6.061135793094607,1.6773224976903705,4.610409392190661
62370,494.4278168889336,7.623880772005959,0.9242635400031252,0.001275,6.045782131664814,1.9099207817744028,4.377407937049418
62369,514.0843541679233,7.603965868606194,0.924945963740655,0.0012842,6.050082622941728,1.9485780793768253,4.338733186154476
62005,35421.86462090932,3.0578131128914428,0.011047934165124106,0.0302615,2.2731115818096588,3.503511108600345,0.4772864638966293
62004,34294.613201480104,3.1621788982583423,0.028272588553056144,0.0204893,2.5532683426812848,4.022795430287714,2.2226802930732825
62003,35800.473578709796,3.072215729519135,0.00694990108144142,0.0026182,1.91202739418156,3.9466362430476893,0.42200315983970893
62002,35794.506643980334,3.073568467822752,0.0028693212902786776,0.0027635,1.7559111832491712,3.1609483549944106,1.360807037841199
62001,35525.38313420616,3.0930536122594225,0.007665486074759095,0.0059691,0.31111715647275323,0.352413391904191,5.626597678567075
62000,35632.73332159951,3.0869402576944798,0.00881216739331937,0.009668,2.1172030650582574,4.552846688130637,5.9031363718993175
